
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=100
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=128
EVALUATE_EVERY=100
FILTER_SIZES=1,2,3,4,5
L2_REG_LAMBDA=0.0
LABELS_DATA_FILE=./nlp_features/econ_health_onehotlabels.npy
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=200
NUM_FILTERS=128
SENTENCES_DATA_FILE=./nlp_features/econ_health_sentences_list_of_strings.npy
UNROLLED_LSTM=False

Loading data...
Vocabulary Size: 12499
Train/Dev split: 2610/289
Writing to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215

2017-03-02T23:32:23.042916: step 1, loss 3.72976, acc 0.34375
2017-03-02T23:44:08.157662: step 6385, loss 9.53501e-05, acc 1
2017-03-02T23:44:08.262592: step 6386, loss 0.000447633, acc 1
2017-03-02T23:44:08.370092: step 6387, loss 0.000296572, acc 1
2017-03-02T23:44:08.471051: step 6388, loss 0.00148711, acc 1
2017-03-02T23:44:08.572882: step 6389, loss 0.00024558, acc 1
2017-03-02T23:44:08.662864: step 6390, loss 0.000616842, acc 1
2017-03-02T23:44:08.749240: step 6391, loss 0.000156565, acc 1
2017-03-02T23:44:08.853423: step 6392, loss 0.000184839, acc 1
2017-03-02T23:44:08.966462: step 6393, loss 0.000196581, acc 1
2017-03-02T23:44:09.077751: step 6394, loss 0.00177887, acc 1
2017-03-02T23:44:09.189536: step 6395, loss 0.000757587, acc 1
2017-03-02T23:44:09.287664: step 6396, loss 0.000385704, acc 1
2017-03-02T23:44:09.390435: step 6397, loss 0.000611249, acc 1
2017-03-02T23:44:09.480357: step 6398, loss 0.00139668, acc 1
2017-03-02T23:44:09.592362: step 6399, loss 0.000670662, acc 1
2017-03-02T23:44:09.700494: step 6400, loss 0.000199734, acc 1

Evaluation:
2017-03-02T23:44:09.756914: step 6400, loss 2.88464, acc 0.546713

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-6400

2017-03-02T23:44:10.230576: step 6401, loss 0.00144203, acc 1
2017-03-02T23:44:10.337109: step 6402, loss 0.00682994, acc 1
2017-03-02T23:44:10.453289: step 6403, loss 0.000226493, acc 1
2017-03-02T23:44:10.556564: step 6404, loss 0.000240647, acc 1
2017-03-02T23:44:10.659177: step 6405, loss 0.001803, acc 1
2017-03-02T23:44:10.754782: step 6406, loss 0.000191246, acc 1
2017-03-02T23:44:10.850429: step 6407, loss 0.000338215, acc 1
2017-03-02T23:44:10.937268: step 6408, loss 0.00101517, acc 1
2017-03-02T23:44:11.038036: step 6409, loss 0.000402702, acc 1
2017-03-02T23:44:11.135300: step 6410, loss 0.000246944, acc 1
2017-03-02T23:44:11.236542: step 6411, loss 0.0280764, acc 0.984375
2017-03-02T23:44:11.366791: step 6412, loss 0.000279943, acc 1
2017-03-02T23:44:11.483723: step 6413, loss 0.000164913, acc 1
2017-03-02T23:44:11.593241: step 6414, loss 0.000303113, acc 1
2017-03-02T23:44:11.689566: step 6415, loss 0.00026298, acc 1
2017-03-02T23:44:11.806117: step 6416, loss 0.00716256, acc 1
2017-03-02T23:44:11.911791: step 6417, loss 0.000648346, acc 1
2017-03-02T23:44:12.021893: step 6418, loss 0.00114038, acc 1
2017-03-02T23:44:12.122696: step 6419, loss 0.000637591, acc 1
2017-03-02T23:44:12.222930: step 6420, loss 0.000250852, acc 1
2017-03-02T23:44:12.328019: step 6421, loss 0.00167519, acc 1
2017-03-02T23:44:12.429525: step 6422, loss 0.000468207, acc 1
2017-03-02T23:44:12.538437: step 6423, loss 0.000223213, acc 1
2017-03-02T23:44:12.644694: step 6424, loss 0.000352736, acc 1
2017-03-02T23:44:12.747176: step 6425, loss 0.000423323, acc 1
2017-03-02T23:44:12.852173: step 6426, loss 0.000286667, acc 1
2017-03-02T23:44:12.961179: step 6427, loss 0.0014751, acc 1
2017-03-02T23:44:13.064712: step 6428, loss 0.000517947, acc 1
2017-03-02T23:44:13.153724: step 6429, loss 0.000748782, acc 1
2017-03-02T23:44:13.248700: step 6430, loss 0.00044853, acc 1
2017-03-02T23:44:13.353105: step 6431, loss 0.00205647, acc 1
2017-03-02T23:44:13.461579: step 6432, loss 0.0011777, acc 1
2017-03-02T23:44:13.567217: step 6433, loss 0.000266787, acc 1
2017-03-02T23:44:13.672980: step 6434, loss 0.000755932, acc 1
2017-03-02T23:44:13.781534: step 6435, loss 0.00831029, acc 1
2017-03-02T23:44:13.884483: step 6436, loss 0.00111955, acc 1
2017-03-02T23:44:13.968737: step 6437, loss 0.000231475, acc 1
2017-03-02T23:44:14.066297: step 6438, loss 0.0017846, acc 1
2017-03-02T23:44:14.169476: step 6439, loss 0.000348704, acc 1
2017-03-02T23:44:14.273900: step 6440, loss 0.00022342, acc 1
2017-03-02T23:44:14.383169: step 6441, loss 0.00066511, acc 1
2017-03-02T23:44:14.489858: step 6442, loss 0.000180272, acc 1
2017-03-02T23:44:14.589678: step 6443, loss 0.00120794, acc 1
2017-03-02T23:44:14.685491: step 6444, loss 0.000140757, acc 1
2017-03-02T23:44:14.777246: step 6445, loss 0.000101992, acc 1
2017-03-02T23:44:14.882596: step 6446, loss 0.000223247, acc 1
2017-03-02T23:44:14.985720: step 6447, loss 0.000367376, acc 1
2017-03-02T23:44:15.098210: step 6448, loss 0.000919686, acc 1
2017-03-02T23:44:15.205456: step 6449, loss 0.000156405, acc 1
2017-03-02T23:44:15.307763: step 6450, loss 0.000132041, acc 1
2017-03-02T23:44:15.412747: step 6451, loss 0.00418215, acc 1
2017-03-02T23:44:15.502004: step 6452, loss 0.00133503, acc 1
2017-03-02T23:44:15.611939: step 6453, loss 0.00116699, acc 1
2017-03-02T23:44:15.723180: step 6454, loss 0.000452884, acc 1
2017-03-02T23:44:15.831802: step 6455, loss 0.000802867, acc 1
2017-03-02T23:44:15.938773: step 6456, loss 0.000883319, acc 1
2017-03-02T23:44:16.043784: step 6457, loss 0.000133904, acc 1
2017-03-02T23:44:16.153012: step 6458, loss 0.000130156, acc 1
2017-03-02T23:44:16.249022: step 6459, loss 0.0231893, acc 0.984375
2017-03-02T23:44:16.353568: step 6460, loss 0.000340333, acc 1
2017-03-02T23:44:16.461446: step 6461, loss 0.000289324, acc 1
2017-03-02T23:44:16.569336: step 6462, loss 0.00225397, acc 1
2017-03-02T23:44:16.688423: step 6463, loss 0.000658856, acc 1
2017-03-02T23:44:16.795452: step 6464, loss 0.00104371, acc 1
2017-03-02T23:44:16.917498: step 6465, loss 0.000689036, acc 1
2017-03-02T23:44:17.008885: step 6466, loss 0.0006114, acc 1
2017-03-02T23:44:17.118659: step 6467, loss 0.000995005, acc 1
2017-03-02T23:44:17.220992: step 6468, loss 0.00032884, acc 1
2017-03-02T23:44:17.324764: step 6469, loss 0.00162248, acc 1
2017-03-02T23:44:17.423949: step 6470, loss 0.000895975, acc 1
2017-03-02T23:44:17.533816: step 6471, loss 0.000777609, acc 1
2017-03-02T23:44:17.638801: step 6472, loss 0.000944813, acc 1
2017-03-02T23:44:17.737767: step 6473, loss 0.000530341, acc 1
2017-03-02T23:44:17.837158: step 6474, loss 0.000237415, acc 1
2017-03-02T23:44:17.941459: step 6475, loss 0.0033534, acc 1
2017-03-02T23:44:18.045104: step 6476, loss 0.00581664, acc 1
2017-03-02T23:44:18.155056: step 6477, loss 0.000321733, acc 1
2017-03-02T23:44:18.237309: step 6478, loss 0.000961337, acc 1
2017-03-02T23:44:18.342309: step 6479, loss 0.000332275, acc 1
2017-03-02T23:44:18.445080: step 6480, loss 0.000811788, acc 1
2017-03-02T23:44:18.535147: step 6481, loss 9.56073e-05, acc 1
2017-03-02T23:44:18.634825: step 6482, loss 0.000227743, acc 1
2017-03-02T23:44:18.740963: step 6483, loss 0.000298939, acc 1
2017-03-02T23:44:18.842866: step 6484, loss 0.000430945, acc 1
2017-03-02T23:44:18.960538: step 6485, loss 0.00199587, acc 1
2017-03-02T23:44:19.064436: step 6486, loss 0.000533031, acc 1
2017-03-02T23:44:19.172065: step 6487, loss 0.000147394, acc 1
2017-03-02T23:44:19.270176: step 6488, loss 0.000243007, acc 1
2017-03-02T23:44:19.365725: step 6489, loss 0.00251516, acc 1
2017-03-02T23:44:19.467441: step 6490, loss 0.00145637, acc 1
2017-03-02T23:44:19.571307: step 6491, loss 0.00042196, acc 1
2017-03-02T23:44:19.677694: step 6492, loss 0.00584088, acc 1
2017-03-02T23:44:19.784185: step 6493, loss 0.000711807, acc 1
2017-03-02T23:44:19.883756: step 6494, loss 0.000119697, acc 1
2017-03-02T23:44:19.995806: step 6495, loss 0.0010714, acc 1
2017-03-02T23:44:20.086351: step 6496, loss 0.000341157, acc 1
2017-03-02T23:44:20.203298: step 6497, loss 0.000498062, acc 1
2017-03-02T23:44:20.311060: step 6498, loss 0.00060926, acc 1
2017-03-02T23:44:20.425739: step 6499, loss 0.000150565, acc 1
2017-03-02T23:44:20.535796: step 6500, loss 0.000263047, acc 1

Evaluation:
2017-03-02T23:44:20.591403: step 6500, loss 3.00346, acc 0.536332

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-6500

2017-03-02T23:44:21.043545: step 6501, loss 0.00117092, acc 1
2017-03-02T23:44:21.152343: step 6502, loss 0.000122502, acc 1
2017-03-02T23:44:21.253847: step 6503, loss 0.000144045, acc 1
2017-03-02T23:44:21.354684: step 6504, loss 0.000209119, acc 1
2017-03-02T23:44:21.458696: step 6505, loss 0.00106962, acc 1
2017-03-02T23:44:21.542406: step 6506, loss 0.00022712, acc 1
2017-03-02T23:44:21.635185: step 6507, loss 0.000624923, acc 1
2017-03-02T23:44:21.765180: step 6508, loss 0.00494497, acc 1
2017-03-02T23:44:21.869069: step 6509, loss 0.00182717, acc 1
2017-03-02T23:44:21.981732: step 6510, loss 0.000547424, acc 1
2017-03-02T23:44:22.093103: step 6511, loss 0.000225569, acc 1
2017-03-02T23:44:22.197137: step 6512, loss 0.00027663, acc 1
2017-03-02T23:44:22.289268: step 6513, loss 0.000230013, acc 1
2017-03-02T23:44:22.387344: step 6514, loss 0.00864623, acc 1
2017-03-02T23:44:22.490582: step 6515, loss 0.00030164, acc 1
2017-03-02T23:44:22.595500: step 6516, loss 0.000107954, acc 1
2017-03-02T23:44:22.701988: step 6517, loss 0.000197053, acc 1
2017-03-02T23:44:22.809716: step 6518, loss 0.000445548, acc 1
2017-03-02T23:44:22.903604: step 6519, loss 0.00218615, acc 1
2017-03-02T23:44:23.015829: step 6520, loss 0.00111155, acc 1
2017-03-02T23:44:23.113047: step 6521, loss 0.000269001, acc 1
2017-03-02T23:44:23.216424: step 6522, loss 0.000919217, acc 1
2017-03-02T23:44:23.322122: step 6523, loss 0.00484755, acc 1
2017-03-02T23:44:23.429090: step 6524, loss 0.000389627, acc 1
2017-03-02T23:44:23.538836: step 6525, loss 0.00203424, acc 1
2017-03-02T23:44:23.640193: step 6526, loss 0.000321732, acc 1
2017-03-02T23:44:23.744037: step 6527, loss 0.000190124, acc 1
2017-03-02T23:44:23.840109: step 6528, loss 0.0139341, acc 0.984375
2017-03-02T23:44:23.943749: step 6529, loss 0.00159366, acc 1
2017-03-02T23:44:24.063413: step 6530, loss 0.00063777, acc 1
2017-03-02T23:44:24.166753: step 6531, loss 0.000165841, acc 1
2017-03-02T23:44:24.263068: step 6532, loss 0.00217746, acc 1
2017-03-02T23:44:24.371263: step 6533, loss 0.000314602, acc 1
2017-03-02T23:44:24.478167: step 6534, loss 0.00159625, acc 1
2017-03-02T23:44:24.571721: step 6535, loss 0.000954604, acc 1
2017-03-02T23:44:24.673841: step 6536, loss 0.000139272, acc 1
2017-03-02T23:44:24.778329: step 6537, loss 0.000859546, acc 1
2017-03-02T23:44:24.881184: step 6538, loss 0.000782312, acc 1
2017-03-02T23:44:24.985006: step 6539, loss 0.00174888, acc 1
2017-03-02T23:44:25.088586: step 6540, loss 0.000608897, acc 1
2017-03-02T23:44:25.179364: step 6541, loss 0.00103477, acc 1
2017-03-02T23:44:25.281458: step 6542, loss 0.000749379, acc 1
2017-03-02T23:44:25.375439: step 6543, loss 0.00109048, acc 1
2017-03-02T23:44:25.478295: step 6544, loss 0.00022569, acc 1
2017-03-02T23:44:25.581495: step 6545, loss 0.00538015, acc 1
2017-03-02T23:44:25.686179: step 6546, loss 0.000696466, acc 1
2017-03-02T23:44:25.787240: step 6547, loss 0.0219609, acc 0.984375
2017-03-02T23:44:25.909992: step 6548, loss 0.00131645, acc 1
2017-03-02T23:44:26.012433: step 6549, loss 0.00070879, acc 1
2017-03-02T23:44:26.111803: step 6550, loss 0.000153836, acc 1
2017-03-02T23:44:26.218261: step 6551, loss 7.26231e-05, acc 1
2017-03-02T23:44:26.315135: step 6552, loss 0.00326223, acc 1
2017-03-02T23:44:26.422640: step 6553, loss 0.00143875, acc 1
2017-03-02T23:44:26.525993: step 6554, loss 0.000266565, acc 1
2017-03-02T23:44:26.630998: step 6555, loss 0.00571567, acc 1
2017-03-02T23:44:26.736503: step 6556, loss 0.000264902, acc 1
2017-03-02T23:44:26.830529: step 6557, loss 0.000403674, acc 1
2017-03-02T23:44:26.927247: step 6558, loss 0.000306756, acc 1
2017-03-02T23:44:27.037931: step 6559, loss 0.000165193, acc 1
2017-03-02T23:44:27.131248: step 6560, loss 0.00105732, acc 1
2017-03-02T23:44:27.236821: step 6561, loss 0.00493143, acc 1
2017-03-02T23:44:27.342554: step 6562, loss 8.7812e-05, acc 1
2017-03-02T23:44:27.447199: step 6563, loss 0.000225505, acc 1
2017-03-02T23:44:27.557305: step 6564, loss 0.000241538, acc 1
2017-03-02T23:44:27.643930: step 6565, loss 0.000469263, acc 1
2017-03-02T23:44:27.746344: step 6566, loss 9.01398e-05, acc 1
2017-03-02T23:44:27.849005: step 6567, loss 0.000395215, acc 1
2017-03-02T23:44:27.968667: step 6568, loss 0.00125458, acc 1
2017-03-02T23:44:28.076517: step 6569, loss 0.000376686, acc 1
2017-03-02T23:44:28.182655: step 6570, loss 0.000789931, acc 1
2017-03-02T23:44:28.283435: step 6571, loss 0.000454057, acc 1
2017-03-02T23:44:28.374656: step 6572, loss 0.000191804, acc 1
2017-03-02T23:44:28.474572: step 6573, loss 0.000452852, acc 1
2017-03-02T23:44:28.591361: step 6574, loss 0.000497265, acc 1
2017-03-02T23:44:28.712527: step 6575, loss 0.00022613, acc 1
2017-03-02T23:44:28.813207: step 6576, loss 0.000804733, acc 1
2017-03-02T23:44:28.916333: step 6577, loss 0.000124344, acc 1
2017-03-02T23:44:29.023883: step 6578, loss 0.000294545, acc 1
2017-03-02T23:44:29.118106: step 6579, loss 0.000854349, acc 1
2017-03-02T23:44:29.219411: step 6580, loss 0.000556883, acc 1
2017-03-02T23:44:29.324417: step 6581, loss 0.00205781, acc 1
2017-03-02T23:44:29.447505: step 6582, loss 0.00339042, acc 1
2017-03-02T23:44:29.553209: step 6583, loss 0.00420597, acc 1
2017-03-02T23:44:29.665319: step 6584, loss 0.00039763, acc 1
2017-03-02T23:44:29.769839: step 6585, loss 0.000196273, acc 1
2017-03-02T23:44:29.862020: step 6586, loss 0.0111894, acc 1
2017-03-02T23:44:29.965420: step 6587, loss 0.00083367, acc 1
2017-03-02T23:44:30.068945: step 6588, loss 0.000346999, acc 1
2017-03-02T23:44:30.182462: step 6589, loss 0.000318023, acc 1
2017-03-02T23:44:30.286476: step 6590, loss 0.000468678, acc 1
2017-03-02T23:44:30.396358: step 6591, loss 0.000516808, acc 1
2017-03-02T23:44:30.492443: step 6592, loss 0.000731264, acc 1
2017-03-02T23:44:30.586011: step 6593, loss 0.00149674, acc 1
2017-03-02T23:44:30.673789: step 6594, loss 0.000436933, acc 1
2017-03-02T23:44:30.778460: step 6595, loss 0.000567658, acc 1
2017-03-02T23:44:30.883675: step 6596, loss 0.00050212, acc 1
2017-03-02T23:44:30.993856: step 6597, loss 0.000175199, acc 1
2017-03-02T23:44:31.098767: step 6598, loss 0.00378786, acc 1
2017-03-02T23:44:31.210274: step 6599, loss 0.00183722, acc 1
2017-03-02T23:44:31.304616: step 6600, loss 0.00656756, acc 1

Evaluation:
2017-03-02T23:44:31.359170: step 6600, loss 2.79469, acc 0.50519

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-6600

2017-03-02T23:44:31.803026: step 6601, loss 0.000105883, acc 1
2017-03-02T23:44:31.920619: step 6602, loss 0.000584402, acc 1
2017-03-02T23:44:32.016019: step 6603, loss 0.00143623, acc 1
2017-03-02T23:44:32.102720: step 6604, loss 0.000438788, acc 1
2017-03-02T23:44:32.204823: step 6605, loss 0.000826176, acc 1
2017-03-02T23:44:32.311226: step 6606, loss 0.00327739, acc 1
2017-03-02T23:44:32.418730: step 6607, loss 0.000411681, acc 1
2017-03-02T23:44:32.526693: step 6608, loss 0.00182439, acc 1
2017-03-02T23:44:32.629762: step 6609, loss 0.00219333, acc 1
2017-03-02T23:44:32.732606: step 6610, loss 0.000605413, acc 1
2017-03-02T23:44:32.825041: step 6611, loss 0.000611602, acc 1
2017-03-02T23:44:32.925045: step 6612, loss 0.000270465, acc 1
2017-03-02T23:44:33.041152: step 6613, loss 0.000413522, acc 1
2017-03-02T23:44:33.148425: step 6614, loss 0.000338806, acc 1
2017-03-02T23:44:33.245258: step 6615, loss 0.00199659, acc 1
2017-03-02T23:44:33.355045: step 6616, loss 0.0035978, acc 1
2017-03-02T23:44:33.470784: step 6617, loss 0.102048, acc 0.984375
2017-03-02T23:44:33.556854: step 6618, loss 0.00114621, acc 1
2017-03-02T23:44:33.654446: step 6619, loss 0.000103255, acc 1
2017-03-02T23:44:33.758730: step 6620, loss 0.00235831, acc 1
2017-03-02T23:44:33.866008: step 6621, loss 0.0211993, acc 0.984375
2017-03-02T23:44:33.970968: step 6622, loss 0.000121956, acc 1
2017-03-02T23:44:34.074200: step 6623, loss 0.000863717, acc 1
2017-03-02T23:44:34.175129: step 6624, loss 0.00528449, acc 1
2017-03-02T23:44:34.272038: step 6625, loss 0.00070265, acc 1
2017-03-02T23:44:34.358297: step 6626, loss 0.00167159, acc 1
2017-03-02T23:44:34.463161: step 6627, loss 0.002071, acc 1
2017-03-02T23:44:34.568531: step 6628, loss 0.000804084, acc 1
2017-03-02T23:44:34.677907: step 6629, loss 0.000267996, acc 1
2017-03-02T23:44:34.783206: step 6630, loss 0.00122763, acc 1
2017-03-02T23:44:34.888978: step 6631, loss 0.00753276, acc 1
2017-03-02T23:44:34.994001: step 6632, loss 0.0207113, acc 0.984375
2017-03-02T23:44:35.085240: step 6633, loss 0.00024776, acc 1
2017-03-02T23:44:35.189221: step 6634, loss 0.000642831, acc 1
2017-03-02T23:44:35.290942: step 6635, loss 0.000566693, acc 1
2017-03-02T23:44:35.397078: step 6636, loss 0.000199741, acc 1
2017-03-02T23:44:35.493493: step 6637, loss 0.0170766, acc 0.984375
2017-03-02T23:44:35.615225: step 6638, loss 0.0255726, acc 0.984375
2017-03-02T23:44:35.722161: step 6639, loss 0.00020895, acc 1
2017-03-02T23:44:35.812070: step 6640, loss 0.000804714, acc 1
2017-03-02T23:44:35.912552: step 6641, loss 0.00480477, acc 1
2017-03-02T23:44:36.007460: step 6642, loss 0.000233073, acc 1
2017-03-02T23:44:36.116564: step 6643, loss 0.000484071, acc 1
2017-03-02T23:44:36.227296: step 6644, loss 0.000890045, acc 1
2017-03-02T23:44:36.337170: step 6645, loss 0.000769522, acc 1
2017-03-02T23:44:36.453571: step 6646, loss 0.00420445, acc 1
2017-03-02T23:44:36.544854: step 6647, loss 0.000302789, acc 1
2017-03-02T23:44:36.657022: step 6648, loss 0.00394694, acc 1
2017-03-02T23:44:36.768847: step 6649, loss 0.00022095, acc 1
2017-03-02T23:44:36.872968: step 6650, loss 0.000676188, acc 1
2017-03-02T23:44:36.976839: step 6651, loss 0.000467462, acc 1
2017-03-02T23:44:37.087581: step 6652, loss 0.00345458, acc 1
2017-03-02T23:44:37.191441: step 6653, loss 0.00015197, acc 1
2017-03-02T23:44:37.283364: step 6654, loss 0.000357497, acc 1
2017-03-02T23:44:37.377266: step 6655, loss 0.00106327, acc 1
2017-03-02T23:44:37.493728: step 6656, loss 0.00025999, acc 1
2017-03-02T23:44:37.603677: step 6657, loss 0.000101253, acc 1
2017-03-02T23:44:37.712834: step 6658, loss 0.00180815, acc 1
2017-03-02T23:44:37.821159: step 6659, loss 0.000262979, acc 1
2017-03-02T23:44:37.926293: step 6660, loss 0.000378265, acc 1
2017-03-02T23:44:38.027900: step 6661, loss 0.000395871, acc 1
2017-03-02T23:44:38.122284: step 6662, loss 0.000341852, acc 1
2017-03-02T23:44:38.231985: step 6663, loss 0.00381962, acc 1
2017-03-02T23:44:38.337512: step 6664, loss 0.00106289, acc 1
2017-03-02T23:44:38.444971: step 6665, loss 4.16128e-05, acc 1
2017-03-02T23:44:38.569144: step 6666, loss 0.000375001, acc 1
2017-03-02T23:44:38.671505: step 6667, loss 0.000212959, acc 1
2017-03-02T23:44:38.774754: step 6668, loss 0.000164643, acc 1
2017-03-02T23:44:38.863964: step 6669, loss 0.000621034, acc 1
2017-03-02T23:44:38.964799: step 6670, loss 0.000153075, acc 1
2017-03-02T23:44:39.069438: step 6671, loss 0.000480957, acc 1
2017-03-02T23:44:39.189715: step 6672, loss 0.00326831, acc 1
2017-03-02T23:44:39.293718: step 6673, loss 0.00374309, acc 1
2017-03-02T23:44:39.398135: step 6674, loss 0.00478316, acc 1
2017-03-02T23:44:39.510767: step 6675, loss 0.00030033, acc 1
2017-03-02T23:44:39.603227: step 6676, loss 0.000131976, acc 1
2017-03-02T23:44:39.699254: step 6677, loss 0.000143186, acc 1
2017-03-02T23:44:39.819603: step 6678, loss 0.00044804, acc 1
2017-03-02T23:44:39.925444: step 6679, loss 0.000254128, acc 1
2017-03-02T23:44:40.028501: step 6680, loss 0.00213277, acc 1
2017-03-02T23:44:40.135792: step 6681, loss 0.0100838, acc 1
2017-03-02T23:44:40.244974: step 6682, loss 0.0180255, acc 0.984375
2017-03-02T23:44:40.334337: step 6683, loss 0.000356614, acc 1
2017-03-02T23:44:40.426622: step 6684, loss 0.00370125, acc 1
2017-03-02T23:44:40.533308: step 6685, loss 0.000906121, acc 1
2017-03-02T23:44:40.643430: step 6686, loss 0.000101642, acc 1
2017-03-02T23:44:40.751977: step 6687, loss 0.000463389, acc 1
2017-03-02T23:44:40.860183: step 6688, loss 0.00286381, acc 1
2017-03-02T23:44:40.955204: step 6689, loss 0.00046166, acc 1
2017-03-02T23:44:41.067160: step 6690, loss 8.4561e-05, acc 1
2017-03-02T23:44:41.155792: step 6691, loss 0.000507842, acc 1
2017-03-02T23:44:41.255561: step 6692, loss 0.00152358, acc 1
2017-03-02T23:44:41.363915: step 6693, loss 0.00167841, acc 1
2017-03-02T23:44:41.459675: step 6694, loss 0.00156915, acc 1
2017-03-02T23:44:41.566861: step 6695, loss 0.000539738, acc 1
2017-03-02T23:44:41.675905: step 6696, loss 0.000693888, acc 1
2017-03-02T23:44:41.780299: step 6697, loss 0.00108837, acc 1
2017-03-02T23:44:41.870844: step 6698, loss 0.000333624, acc 1
2017-03-02T23:44:41.963595: step 6699, loss 0.000298717, acc 1
2017-03-02T23:44:42.058177: step 6700, loss 0.00310683, acc 1

Evaluation:
2017-03-02T23:44:42.110631: step 6700, loss 3.32986, acc 0.529412

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-6700

2017-03-02T23:44:42.561157: step 6701, loss 0.00190617, acc 1
2017-03-02T23:44:42.660707: step 6702, loss 0.000582071, acc 1
2017-03-02T23:44:42.766802: step 6703, loss 0.00282772, acc 1
