
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=100
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=128
EVALUATE_EVERY=100
FILTER_SIZES=1,2,3,4,5
L2_REG_LAMBDA=0.0
LABELS_DATA_FILE=./nlp_features/gop_onehotlabels.npy
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=200
NUM_FILTERS=128
SENTENCES_DATA_FILE=./nlp_features/gop_sentences_list_of_strings.npy
UNROLLED_LSTM=False

Loading data...
Vocabulary Size: 13924
Train/Dev split: 12484/1387
Writing to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630

2017-03-02T17:32:20.921138: step 1, loss 3.41974, acc 0.25
2017-03-02T18:21:07.457894: step 37572, loss 0.132849, acc 0.921875
2017-03-02T18:21:07.529257: step 37573, loss 0.116523, acc 0.96875
2017-03-02T18:21:07.603097: step 37574, loss 0.196288, acc 0.9375
2017-03-02T18:21:07.677185: step 37575, loss 0.081013, acc 0.984375
2017-03-02T18:21:07.749599: step 37576, loss 0.136544, acc 0.953125
2017-03-02T18:21:07.823650: step 37577, loss 0.0865988, acc 0.9375
2017-03-02T18:21:07.893900: step 37578, loss 0.173236, acc 0.890625
2017-03-02T18:21:07.969919: step 37579, loss 0.145995, acc 0.921875
2017-03-02T18:21:08.042013: step 37580, loss 0.143312, acc 0.9375
2017-03-02T18:21:08.113160: step 37581, loss 0.212173, acc 0.90625
2017-03-02T18:21:08.186517: step 37582, loss 0.173972, acc 0.9375
2017-03-02T18:21:08.258989: step 37583, loss 0.103499, acc 0.953125
2017-03-02T18:21:08.329135: step 37584, loss 0.136546, acc 0.9375
2017-03-02T18:21:08.400095: step 37585, loss 0.231826, acc 0.84375
2017-03-02T18:21:08.470829: step 37586, loss 0.120836, acc 0.96875
2017-03-02T18:21:08.539953: step 37587, loss 0.260254, acc 0.890625
2017-03-02T18:21:08.610150: step 37588, loss 0.116895, acc 0.9375
2017-03-02T18:21:08.683279: step 37589, loss 0.163435, acc 0.9375
2017-03-02T18:21:08.751865: step 37590, loss 0.265068, acc 0.875
2017-03-02T18:21:08.822568: step 37591, loss 0.187322, acc 0.9375
2017-03-02T18:21:08.891956: step 37592, loss 0.0807133, acc 0.953125
2017-03-02T18:21:08.965352: step 37593, loss 0.114864, acc 0.953125
2017-03-02T18:21:09.045367: step 37594, loss 0.172647, acc 0.921875
2017-03-02T18:21:09.112728: step 37595, loss 0.0873967, acc 0.953125
2017-03-02T18:21:09.179437: step 37596, loss 0.0960949, acc 0.9375
2017-03-02T18:21:09.253788: step 37597, loss 0.151335, acc 0.9375
2017-03-02T18:21:09.341387: step 37598, loss 0.143428, acc 0.921875
2017-03-02T18:21:09.424477: step 37599, loss 0.080106, acc 0.953125
2017-03-02T18:21:09.496637: step 37600, loss 0.158815, acc 0.9375

Evaluation:
2017-03-02T18:21:09.534007: step 37600, loss 5.49329, acc 0.640231

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-37600

2017-03-02T18:21:09.987784: step 37601, loss 0.110485, acc 0.921875
2017-03-02T18:21:10.061273: step 37602, loss 0.159995, acc 0.90625
2017-03-02T18:21:10.138498: step 37603, loss 0.160653, acc 0.890625
2017-03-02T18:21:10.209946: step 37604, loss 0.168149, acc 0.921875
2017-03-02T18:21:10.279563: step 37605, loss 0.149289, acc 0.9375
2017-03-02T18:21:10.355488: step 37606, loss 0.0969033, acc 0.953125
2017-03-02T18:21:10.425740: step 37607, loss 0.171284, acc 0.90625
2017-03-02T18:21:10.492920: step 37608, loss 0.0775912, acc 0.984375
2017-03-02T18:21:10.564580: step 37609, loss 0.0612871, acc 0.984375
2017-03-02T18:21:10.636086: step 37610, loss 0.0740776, acc 0.953125
2017-03-02T18:21:10.716537: step 37611, loss 0.187683, acc 0.890625
2017-03-02T18:21:10.791638: step 37612, loss 0.162511, acc 0.9375
2017-03-02T18:21:10.863239: step 37613, loss 0.125595, acc 0.96875
2017-03-02T18:21:10.936349: step 37614, loss 0.177809, acc 0.890625
2017-03-02T18:21:11.007851: step 37615, loss 0.136798, acc 0.9375
2017-03-02T18:21:11.086993: step 37616, loss 0.185656, acc 0.921875
2017-03-02T18:21:11.161115: step 37617, loss 0.0913457, acc 0.984375
2017-03-02T18:21:11.229057: step 37618, loss 0.177119, acc 0.90625
2017-03-02T18:21:11.296614: step 37619, loss 0.122132, acc 0.953125
2017-03-02T18:21:11.376643: step 37620, loss 0.0988858, acc 0.96875
2017-03-02T18:21:11.451954: step 37621, loss 0.173548, acc 0.921875
2017-03-02T18:21:11.531078: step 37622, loss 0.077336, acc 0.9375
2017-03-02T18:21:11.598582: step 37623, loss 0.0862645, acc 0.984375
2017-03-02T18:21:11.668800: step 37624, loss 0.216105, acc 0.90625
2017-03-02T18:21:11.740498: step 37625, loss 0.113164, acc 0.953125
2017-03-02T18:21:11.810506: step 37626, loss 0.161696, acc 0.9375
2017-03-02T18:21:11.875562: step 37627, loss 0.251424, acc 0.859375
2017-03-02T18:21:11.953162: step 37628, loss 0.19331, acc 0.921875
2017-03-02T18:21:12.033575: step 37629, loss 0.13124, acc 0.921875
2017-03-02T18:21:12.113333: step 37630, loss 0.132279, acc 0.9375
2017-03-02T18:21:12.186498: step 37631, loss 0.18186, acc 0.921875
2017-03-02T18:21:12.256176: step 37632, loss 0.00609958, acc 1
2017-03-02T18:21:12.328874: step 37633, loss 0.0931817, acc 0.9375
2017-03-02T18:21:12.398975: step 37634, loss 0.130212, acc 0.9375
2017-03-02T18:21:12.461127: step 37635, loss 0.16109, acc 0.9375
2017-03-02T18:21:12.532516: step 37636, loss 0.0894505, acc 0.953125
2017-03-02T18:21:12.597493: step 37637, loss 0.231874, acc 0.890625
2017-03-02T18:21:12.671304: step 37638, loss 0.163237, acc 0.921875
2017-03-02T18:21:12.747865: step 37639, loss 0.144002, acc 0.90625
2017-03-02T18:21:12.825570: step 37640, loss 0.162938, acc 0.921875
2017-03-02T18:21:12.895494: step 37641, loss 0.127515, acc 0.953125
2017-03-02T18:21:12.960298: step 37642, loss 0.132083, acc 0.9375
2017-03-02T18:21:13.040907: step 37643, loss 0.0772751, acc 0.984375
2017-03-02T18:21:13.115840: step 37644, loss 0.175433, acc 0.90625
2017-03-02T18:21:13.189362: step 37645, loss 0.0452253, acc 0.96875
2017-03-02T18:21:13.251308: step 37646, loss 0.140858, acc 0.921875
2017-03-02T18:21:13.322818: step 37647, loss 0.0846146, acc 0.953125
2017-03-02T18:21:13.394289: step 37648, loss 0.0936864, acc 0.96875
2017-03-02T18:21:13.467183: step 37649, loss 0.155202, acc 0.921875
2017-03-02T18:21:13.531838: step 37650, loss 0.119587, acc 0.953125
2017-03-02T18:21:13.603991: step 37651, loss 0.207024, acc 0.890625
2017-03-02T18:21:13.673676: step 37652, loss 0.192161, acc 0.921875
2017-03-02T18:21:13.747247: step 37653, loss 0.177168, acc 0.890625
2017-03-02T18:21:13.819292: step 37654, loss 0.0878392, acc 0.9375
2017-03-02T18:21:13.890321: step 37655, loss 0.171982, acc 0.90625
2017-03-02T18:21:13.957190: step 37656, loss 0.176764, acc 0.9375
2017-03-02T18:21:14.025488: step 37657, loss 0.0480167, acc 0.984375
2017-03-02T18:21:14.098460: step 37658, loss 0.182094, acc 0.921875
2017-03-02T18:21:14.170421: step 37659, loss 0.10628, acc 0.953125
2017-03-02T18:21:14.246580: step 37660, loss 0.0920218, acc 0.953125
2017-03-02T18:21:14.319725: step 37661, loss 0.168569, acc 0.9375
2017-03-02T18:21:14.395578: step 37662, loss 0.175011, acc 0.9375
2017-03-02T18:21:14.468231: step 37663, loss 0.0934945, acc 0.9375
2017-03-02T18:21:14.537791: step 37664, loss 0.234114, acc 0.859375
2017-03-02T18:21:14.603932: step 37665, loss 0.135933, acc 0.96875
2017-03-02T18:21:14.673146: step 37666, loss 0.176754, acc 0.953125
2017-03-02T18:21:14.746083: step 37667, loss 0.120203, acc 0.953125
2017-03-02T18:21:14.820927: step 37668, loss 0.144315, acc 0.9375
2017-03-02T18:21:14.892951: step 37669, loss 0.126971, acc 0.953125
2017-03-02T18:21:14.963472: step 37670, loss 0.224079, acc 0.875
2017-03-02T18:21:15.038870: step 37671, loss 0.185942, acc 0.9375
2017-03-02T18:21:15.111547: step 37672, loss 0.207326, acc 0.875
2017-03-02T18:21:15.182023: step 37673, loss 0.203815, acc 0.90625
2017-03-02T18:21:15.252425: step 37674, loss 0.102505, acc 0.953125
2017-03-02T18:21:15.319679: step 37675, loss 0.0193207, acc 1
2017-03-02T18:21:15.388663: step 37676, loss 0.0987339, acc 0.953125
2017-03-02T18:21:15.461935: step 37677, loss 0.0958859, acc 0.96875
2017-03-02T18:21:15.540523: step 37678, loss 0.0855122, acc 0.953125
2017-03-02T18:21:15.614918: step 37679, loss 0.191019, acc 0.921875
2017-03-02T18:21:15.686253: step 37680, loss 0.0769668, acc 0.953125
2017-03-02T18:21:15.748865: step 37681, loss 0.133294, acc 0.90625
2017-03-02T18:21:15.819910: step 37682, loss 0.0936218, acc 0.984375
2017-03-02T18:21:15.891020: step 37683, loss 0.174551, acc 0.90625
2017-03-02T18:21:15.958425: step 37684, loss 0.192568, acc 0.953125
2017-03-02T18:21:16.037898: step 37685, loss 0.0977899, acc 0.96875
2017-03-02T18:21:16.108921: step 37686, loss 0.166096, acc 0.9375
2017-03-02T18:21:16.182238: step 37687, loss 0.185005, acc 0.90625
2017-03-02T18:21:16.249147: step 37688, loss 0.111343, acc 0.953125
2017-03-02T18:21:16.322701: step 37689, loss 0.168512, acc 0.921875
2017-03-02T18:21:16.400666: step 37690, loss 0.166599, acc 0.90625
2017-03-02T18:21:16.477050: step 37691, loss 0.110078, acc 0.90625
2017-03-02T18:21:16.554572: step 37692, loss 0.142886, acc 0.921875
2017-03-02T18:21:16.638795: step 37693, loss 0.112974, acc 0.96875
2017-03-02T18:21:16.705606: step 37694, loss 0.171188, acc 0.890625
2017-03-02T18:21:16.775926: step 37695, loss 0.256468, acc 0.90625
2017-03-02T18:21:16.850811: step 37696, loss 0.192405, acc 0.890625
2017-03-02T18:21:16.919496: step 37697, loss 0.0646933, acc 0.984375
2017-03-02T18:21:17.001922: step 37698, loss 0.0969565, acc 0.953125
2017-03-02T18:21:17.074032: step 37699, loss 0.249973, acc 0.890625
2017-03-02T18:21:17.151239: step 37700, loss 0.112027, acc 0.953125

Evaluation:
2017-03-02T18:21:17.190353: step 37700, loss 5.47665, acc 0.635184

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-37700

2017-03-02T18:21:17.642926: step 37701, loss 0.119345, acc 0.9375
2017-03-02T18:21:17.718036: step 37702, loss 0.129063, acc 0.953125
2017-03-02T18:21:17.796479: step 37703, loss 0.245196, acc 0.921875
2017-03-02T18:21:17.869994: step 37704, loss 0.210103, acc 0.875
2017-03-02T18:21:17.952748: step 37705, loss 0.0839449, acc 0.96875
2017-03-02T18:21:18.031010: step 37706, loss 0.177467, acc 0.90625
2017-03-02T18:21:18.097998: step 37707, loss 0.0590705, acc 1
2017-03-02T18:21:18.170194: step 37708, loss 0.0878124, acc 0.953125
2017-03-02T18:21:18.235370: step 37709, loss 0.0799988, acc 0.984375
2017-03-02T18:21:18.300097: step 37710, loss 0.121282, acc 0.921875
2017-03-02T18:21:18.377227: step 37711, loss 0.117721, acc 0.9375
2017-03-02T18:21:18.448137: step 37712, loss 0.15651, acc 0.9375
2017-03-02T18:21:18.515650: step 37713, loss 0.217094, acc 0.90625
2017-03-02T18:21:18.582761: step 37714, loss 0.114946, acc 0.953125
2017-03-02T18:21:18.653884: step 37715, loss 0.12005, acc 0.96875
2017-03-02T18:21:18.720947: step 37716, loss 0.167901, acc 0.921875
2017-03-02T18:21:18.791206: step 37717, loss 0.121797, acc 0.9375
2017-03-02T18:21:18.855600: step 37718, loss 0.0791741, acc 0.96875
2017-03-02T18:21:18.927868: step 37719, loss 0.12324, acc 0.9375
2017-03-02T18:21:18.999471: step 37720, loss 0.0872601, acc 0.953125
2017-03-02T18:21:19.080384: step 37721, loss 0.0971739, acc 0.9375
2017-03-02T18:21:19.152835: step 37722, loss 0.0995479, acc 0.953125
2017-03-02T18:21:19.231122: step 37723, loss 0.209757, acc 0.875
2017-03-02T18:21:19.301759: step 37724, loss 0.105807, acc 0.96875
2017-03-02T18:21:19.381033: step 37725, loss 0.101838, acc 0.953125
2017-03-02T18:21:19.446076: step 37726, loss 0.0939948, acc 0.9375
2017-03-02T18:21:19.517305: step 37727, loss 0.173353, acc 0.921875
2017-03-02T18:21:19.605075: step 37728, loss 0.177257, acc 0.9375
2017-03-02T18:21:19.673407: step 37729, loss 0.112848, acc 0.953125
2017-03-02T18:21:19.743842: step 37730, loss 0.155039, acc 0.90625
2017-03-02T18:21:19.815797: step 37731, loss 0.236041, acc 0.890625
2017-03-02T18:21:19.887729: step 37732, loss 0.2407, acc 0.9375
2017-03-02T18:21:19.957696: step 37733, loss 0.0893139, acc 0.96875
2017-03-02T18:21:20.032596: step 37734, loss 0.205795, acc 0.953125
2017-03-02T18:21:20.104028: step 37735, loss 0.0190628, acc 0.984375
2017-03-02T18:21:20.170729: step 37736, loss 0.0756046, acc 0.96875
2017-03-02T18:21:20.236234: step 37737, loss 0.166223, acc 0.953125
2017-03-02T18:21:20.307650: step 37738, loss 0.0941585, acc 0.953125
2017-03-02T18:21:20.383239: step 37739, loss 0.144344, acc 0.921875
2017-03-02T18:21:20.455987: step 37740, loss 0.07736, acc 0.96875
2017-03-02T18:21:20.528936: step 37741, loss 0.0984089, acc 0.953125
2017-03-02T18:21:20.600681: step 37742, loss 0.0857045, acc 0.9375
2017-03-02T18:21:20.679849: step 37743, loss 0.0825961, acc 0.9375
2017-03-02T18:21:20.749235: step 37744, loss 0.254058, acc 0.875
2017-03-02T18:21:20.817734: step 37745, loss 0.0744825, acc 0.953125
2017-03-02T18:21:20.883960: step 37746, loss 0.217785, acc 0.921875
2017-03-02T18:21:20.953375: step 37747, loss 0.150181, acc 0.9375
2017-03-02T18:21:21.027178: step 37748, loss 0.12542, acc 0.953125
2017-03-02T18:21:21.099730: step 37749, loss 0.197159, acc 0.921875
2017-03-02T18:21:21.173057: step 37750, loss 0.125243, acc 0.953125
2017-03-02T18:21:21.246295: step 37751, loss 0.119442, acc 0.9375
2017-03-02T18:21:21.319631: step 37752, loss 0.0949399, acc 0.984375
2017-03-02T18:21:21.389024: step 37753, loss 0.142456, acc 0.953125
2017-03-02T18:21:21.459671: step 37754, loss 0.23442, acc 0.921875
2017-03-02T18:21:21.526209: step 37755, loss 0.147869, acc 0.953125
2017-03-02T18:21:21.600855: step 37756, loss 0.119242, acc 0.984375
2017-03-02T18:21:21.676628: step 37757, loss 0.134282, acc 0.953125
2017-03-02T18:21:21.749286: step 37758, loss 0.211785, acc 0.890625
2017-03-02T18:21:21.820032: step 37759, loss 0.0479507, acc 1
2017-03-02T18:21:21.893604: step 37760, loss 0.162022, acc 0.953125
2017-03-02T18:21:21.974858: step 37761, loss 0.149135, acc 0.90625
2017-03-02T18:21:22.049057: step 37762, loss 0.0695756, acc 0.984375
2017-03-02T18:21:22.123640: step 37763, loss 0.150632, acc 0.90625
2017-03-02T18:21:22.197332: step 37764, loss 0.232309, acc 0.875
2017-03-02T18:21:22.265309: step 37765, loss 0.140563, acc 0.921875
2017-03-02T18:21:22.344125: step 37766, loss 0.233438, acc 0.9375
2017-03-02T18:21:22.420878: step 37767, loss 0.137348, acc 0.921875
2017-03-02T18:21:22.492127: step 37768, loss 0.165673, acc 0.90625
2017-03-02T18:21:22.565685: step 37769, loss 0.133019, acc 0.921875
2017-03-02T18:21:22.641758: step 37770, loss 0.101709, acc 0.984375
2017-03-02T18:21:22.715808: step 37771, loss 0.0671225, acc 0.953125
2017-03-02T18:21:22.782832: step 37772, loss 0.0778494, acc 0.953125
2017-03-02T18:21:22.856102: step 37773, loss 0.289299, acc 0.921875
2017-03-02T18:21:22.922525: step 37774, loss 0.245096, acc 0.875
2017-03-02T18:21:22.986393: step 37775, loss 0.249787, acc 0.90625
2017-03-02T18:21:23.052466: step 37776, loss 0.122766, acc 0.953125
2017-03-02T18:21:23.121370: step 37777, loss 0.128982, acc 0.96875
2017-03-02T18:21:23.209114: step 37778, loss 0.150134, acc 0.9375
2017-03-02T18:21:23.284503: step 37779, loss 0.128661, acc 0.96875
2017-03-02T18:21:23.358550: step 37780, loss 0.0485106, acc 0.96875
2017-03-02T18:21:23.428366: step 37781, loss 0.125902, acc 0.9375
2017-03-02T18:21:23.498197: step 37782, loss 0.0978053, acc 0.984375
2017-03-02T18:21:23.575048: step 37783, loss 0.185812, acc 0.90625
2017-03-02T18:21:23.642377: step 37784, loss 0.149177, acc 0.921875
2017-03-02T18:21:23.714721: step 37785, loss 0.108901, acc 0.953125
2017-03-02T18:21:23.789767: step 37786, loss 0.177419, acc 0.890625
2017-03-02T18:21:23.861070: step 37787, loss 0.20489, acc 0.890625
2017-03-02T18:21:23.940930: step 37788, loss 0.175087, acc 0.9375
2017-03-02T18:21:24.013215: step 37789, loss 0.12044, acc 0.9375
2017-03-02T18:21:24.084253: step 37790, loss 0.129244, acc 0.921875
2017-03-02T18:21:24.152492: step 37791, loss 0.221296, acc 0.859375
2017-03-02T18:21:24.227938: step 37792, loss 0.164487, acc 0.9375
2017-03-02T18:21:24.291672: step 37793, loss 0.260025, acc 0.90625
2017-03-02T18:21:24.356206: step 37794, loss 0.136309, acc 0.921875
2017-03-02T18:21:24.427297: step 37795, loss 0.0762112, acc 0.96875
2017-03-02T18:21:24.505418: step 37796, loss 0.21721, acc 0.890625
2017-03-02T18:21:24.581537: step 37797, loss 0.0949436, acc 0.953125
2017-03-02T18:21:24.660916: step 37798, loss 0.184183, acc 0.90625
2017-03-02T18:21:24.734059: step 37799, loss 0.139116, acc 0.953125
2017-03-02T18:21:24.809571: step 37800, loss 0.142539, acc 0.90625

Evaluation:
2017-03-02T18:21:24.845856: step 37800, loss 5.48655, acc 0.640231

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-37800

2017-03-02T18:21:25.302641: step 37801, loss 0.166618, acc 0.921875
2017-03-02T18:21:25.384926: step 37802, loss 0.0439909, acc 1
2017-03-02T18:21:25.451465: step 37803, loss 0.158967, acc 0.9375
2017-03-02T18:21:25.525919: step 37804, loss 0.174503, acc 0.953125
2017-03-02T18:21:25.605279: step 37805, loss 0.182433, acc 0.9375
2017-03-02T18:21:25.682286: step 37806, loss 0.129067, acc 0.96875
2017-03-02T18:21:25.753939: step 37807, loss 0.213268, acc 0.875
2017-03-02T18:21:25.847232: step 37808, loss 0.127453, acc 0.921875
2017-03-02T18:21:25.917648: step 37809, loss 0.113967, acc 0.921875
2017-03-02T18:21:25.992151: step 37810, loss 0.10638, acc 0.921875
2017-03-02T18:21:26.062573: step 37811, loss 0.196256, acc 0.90625
2017-03-02T18:21:26.137809: step 37812, loss 0.200349, acc 0.9375
2017-03-02T18:21:26.212641: step 37813, loss 0.0847567, acc 0.96875
2017-03-02T18:21:26.286064: step 37814, loss 0.149263, acc 0.953125
2017-03-02T18:21:26.355026: step 37815, loss 0.141924, acc 0.9375
2017-03-02T18:21:26.432582: step 37816, loss 0.120155, acc 0.953125
2017-03-02T18:21:26.502831: step 37817, loss 0.241053, acc 0.921875
2017-03-02T18:21:26.565623: step 37818, loss 0.127473, acc 0.9375
2017-03-02T18:21:26.635659: step 37819, loss 0.217144, acc 0.890625
2017-03-02T18:21:26.705175: step 37820, loss 0.190627, acc 0.921875
2017-03-02T18:21:26.774200: step 37821, loss 0.140716, acc 0.9375
2017-03-02T18:21:26.853504: step 37822, loss 0.157997, acc 0.90625
2017-03-02T18:21:26.927363: step 37823, loss 0.18421, acc 0.921875
2017-03-02T18:21:27.010016: step 37824, loss 0.098039, acc 0.96875
2017-03-02T18:21:27.078655: step 37825, loss 0.183837, acc 0.90625
2017-03-02T18:21:27.143213: step 37826, loss 0.109307, acc 0.953125
2017-03-02T18:21:27.211006: step 37827, loss 0.118425, acc 0.953125
2017-03-02T18:21:27.278561: step 37828, loss 0, acc 1
2017-03-02T18:21:27.349694: step 37829, loss 0.132983, acc 0.96875
2017-03-02T18:21:27.416384: step 37830, loss 0.141284, acc 0.9375
2017-03-02T18:21:27.485890: step 37831, loss 0.104296, acc 0.953125
2017-03-02T18:21:27.558167: step 37832, loss 0.173892, acc 0.921875
2017-03-02T18:21:27.621820: step 37833, loss 0.0756959, acc 0.953125
2017-03-02T18:21:27.695305: step 37834, loss 0.165009, acc 0.9375
2017-03-02T18:21:27.762011: step 37835, loss 0.0701297, acc 0.96875
2017-03-02T18:21:27.827645: step 37836, loss 0.145276, acc 0.9375
2017-03-02T18:21:27.897408: step 37837, loss 0.132909, acc 0.9375
2017-03-02T18:21:27.977605: step 37838, loss 0.140122, acc 0.921875
2017-03-02T18:21:28.049275: step 37839, loss 0.227612, acc 0.859375
2017-03-02T18:21:28.121943: step 37840, loss 0.132403, acc 0.9375
2017-03-02T18:21:28.191997: step 37841, loss 0.213334, acc 0.921875
2017-03-02T18:21:28.262533: step 37842, loss 0.0862765, acc 0.96875
2017-03-02T18:21:28.338196: step 37843, loss 0.289497, acc 0.875
2017-03-02T18:21:28.401575: step 37844, loss 0.13858, acc 0.921875
2017-03-02T18:21:28.472914: step 37845, loss 0.117269, acc 0.9375
2017-03-02T18:21:28.550538: step 37846, loss 0.127318, acc 0.921875
2017-03-02T18:21:28.626885: step 37847, loss 0.158019, acc 0.890625
2017-03-02T18:21:28.698607: step 37848, loss 0.208815, acc 0.90625
2017-03-02T18:21:28.775180: step 37849, loss 0.282639, acc 0.890625
2017-03-02T18:21:28.850639: step 37850, loss 0.0585023, acc 0.96875
2017-03-02T18:21:28.924814: step 37851, loss 0.131604, acc 0.953125
2017-03-02T18:21:28.993040: step 37852, loss 0.0797986, acc 0.96875
2017-03-02T18:21:29.065461: step 37853, loss 0.209444, acc 0.875
2017-03-02T18:21:29.131787: step 37854, loss 0.166287, acc 0.921875
2017-03-02T18:21:29.208132: step 37855, loss 0.113086, acc 0.953125
2017-03-02T18:21:29.283613: step 37856, loss 0.0915044, acc 0.984375
2017-03-02T18:21:29.355971: step 37857, loss 0.220713, acc 0.90625
2017-03-02T18:21:29.432908: step 37858, loss 0.0661397, acc 0.984375
2017-03-02T18:21:29.501086: step 37859, loss 0.151092, acc 0.921875
2017-03-02T18:21:29.578085: step 37860, loss 0.101117, acc 0.9375
2017-03-02T18:21:29.659264: step 37861, loss 0.0835484, acc 0.984375
2017-03-02T18:21:29.732826: step 37862, loss 0.130839, acc 0.953125
2017-03-02T18:21:29.803036: step 37863, loss 0.109365, acc 0.953125
2017-03-02T18:21:29.880555: step 37864, loss 0.163274, acc 0.9375
2017-03-02T18:21:29.953749: step 37865, loss 0.178686, acc 0.953125
2017-03-02T18:21:30.025636: step 37866, loss 0.187522, acc 0.9375
